User_ID,User_Role,Login_Time,Failed_Login_Attempts,Successful_Logins,IP_Geolocation,MFA_Used,Session_Duration,Concurrent_Sessions,Privilege_Level,Privilege_Escalation_Attempt,Access_Control_Violation,Suspicious_Command_Execution,Anomaly_Score,Network_Anomaly,Keystroke_Anomaly,File_Access_Anomaly,Time_Anomaly,Privilege_Escalation_Label
4416,Guest,10,1,2,China,1,77,3,1,0,0,0,0.4710082277451876,0,0,0,0,0
1349,User,22,0,2,China,0,93,2,2,0,0,0,0.07939260133410642,1,0,1,0,0
4530,User,1,0,8,USA,0,31,2,1,0,0,0,0.21134639948988643,0,1,0,0,0
2286,User,0,4,1,USA,0,45,4,1,0,0,0,0.15786522601369735,0,0,0,1,0
4422,User,11,1,8,Russia,1,11,1,1,0,0,0,0.5652658703937136,0,0,0,0,0
4179,User,15,0,3,India,1,36,4,2,0,0,0,0.3184915710166951,0,1,0,0,0
4657,User,21,1,2,China,1,77,2,1,0,0,0,0.07703045919606977,0,0,0,0,1
2062,Guest,21,0,9,Germany,1,85,3,2,0,0,0,0.5099723923349672,0,0,0,0,0
3956,User,9,2,5,USA,1,103,1,2,0,0,0,0.6692171616291405,0,0,1,0,0
3206,User,17,0,5,Germany,1,116,3,2,0,0,0,0.7365267373224511,1,1,0,0,0
4654,Guest,14,1,6,China,0,20,1,3,0,0,0,0.837517907401389,0,0,0,0,0
4006,Admin,16,4,4,USA,1,6,3,2,0,0,0,0.481956394819929,0,0,0,1,0
3359,User,9,1,7,China,1,47,1,1,0,0,1,0.390611857482022,0,0,0,1,0
4312,User,2,3,7,USA,1,35,3,1,0,0,1,0.6841217862775952,1,0,0,0,0
1444,Guest,20,1,9,China,1,84,4,1,0,0,0,0.013364752671491953,0,0,0,0,0
3345,Guest,15,2,6,Germany,1,51,2,1,0,0,1,0.6335265863932911,0,0,1,0,0
1951,Guest,5,2,1,India,1,37,4,1,0,0,0,0.40568192411558446,0,0,0,0,0
1035,Admin,2,2,9,USA,1,89,3,1,0,0,0,0.45287528633723273,0,1,0,0,0
2107,Guest,8,0,9,Germany,1,21,1,1,0,0,1,0.29626953341634044,1,1,0,0,0
2475,User,10,2,5,China,0,103,4,1,0,0,0,0.12727551758610312,1,0,0,0,0
4957,User,20,1,7,Germany,1,58,3,2,0,0,0,0.4014246641742084,0,0,0,1,0
2798,User,12,4,1,USA,1,58,2,2,0,0,0,0.30820233015899856,0,0,1,0,0
2845,User,17,2,4,Germany,1,55,1,3,0,0,0,0.960118372886491,0,0,0,0,0
2408,Guest,21,1,4,China,1,56,4,1,0,0,0,0.9435394317360265,1,0,0,1,0
2195,Guest,23,0,5,Russia,0,11,2,1,0,0,0,0.6439172650792181,0,0,0,0,0
2399,User,21,0,6,India,1,58,3,1,0,0,0,0.9037013103981524,0,0,0,0,0
2708,Admin,3,4,4,India,1,97,1,1,0,0,1,0.7512747777674929,0,0,0,1,0
2385,User,21,4,6,Russia,1,15,3,1,0,0,0,0.3458914891267758,0,0,0,0,0
3606,Guest,23,1,7,USA,1,66,1,1,0,0,0,0.6039006672743048,0,0,0,0,0
3938,User,7,4,3,Germany,1,34,2,1,0,0,0,0.22032357359948607,0,0,0,0,0
3188,User,12,4,9,Germany,1,86,2,2,0,0,0,0.6872082509438159,1,0,0,0,0
3934,Admin,9,0,8,Russia,1,61,2,2,0,0,0,0.04480757190082263,1,0,0,0,0
4989,User,1,1,1,Russia,1,50,4,1,0,0,0,0.8313417486990499,0,0,1,0,0
4189,User,7,4,2,China,0,84,4,1,0,0,0,0.5832298243089615,0,0,0,0,0
2300,Guest,5,1,2,China,1,74,4,1,0,0,1,0.05843834672271886,1,0,0,0,0
3773,User,15,2,9,India,0,70,3,1,0,0,0,0.8717611653274692,0,0,0,1,0
2243,User,17,0,9,USA,1,59,4,3,0,0,0,0.8777014109050659,0,0,0,0,0
4976,User,16,0,9,USA,1,111,1,2,0,1,0,0.8528158379783177,1,0,0,0,0
4097,Admin,5,0,1,Russia,0,111,2,1,0,1,1,0.774301976818723,0,0,0,0,0
1520,Guest,12,3,7,India,1,62,3,1,0,0,0,0.6779254152635964,0,0,0,1,0
2806,User,22,1,3,India,0,14,3,1,0,0,0,0.39690912187858307,1,0,0,0,0
1009,User,13,2,9,China,1,8,4,1,0,0,0,0.13633916728645545,1,0,1,0,0
1983,User,20,4,8,Germany,1,117,1,3,0,0,0,0.288775275033222,1,0,0,0,0
3425,User,9,2,3,USA,1,78,2,2,0,0,0,0.3470771383514343,0,1,0,1,0
2656,User,23,1,1,India,0,77,3,1,0,0,1,0.3580764673647915,0,0,0,0,0
2660,User,10,0,9,China,1,66,2,1,0,0,0,0.5654896151273219,0,0,1,1,0
3729,User,12,3,1,China,1,113,1,2,0,0,1,0.20838280814577226,0,0,0,0,0
3631,User,11,1,3,China,0,47,2,1,0,0,0,0.1896611290687501,1,1,0,0,0
3199,User,8,1,6,Germany,1,46,4,1,0,0,0,0.7169627019347409,1,0,0,0,0
1719,User,3,4,6,India,1,28,2,1,0,0,0,0.0075005504305162285,1,0,0,0,0
2072,Admin,6,2,4,Russia,1,9,3,1,0,0,0,0.14951943541302737,0,0,0,0,0
4225,User,23,2,2,Russia,1,103,4,1,0,0,0,0.4349580822579714,0,0,0,0,0
1858,Guest,21,4,6,China,0,72,4,1,0,0,1,0.1490831661198947,1,0,0,1,0
2316,Guest,1,3,5,China,0,103,4,1,0,0,1,0.9598125513189427,0,0,0,0,0
2603,User,6,0,6,Germany,1,110,4,1,0,0,0,0.6701039514683428,0,0,0,1,0
1049,User,8,0,7,China,0,81,3,1,0,1,0,0.4327695115445267,0,0,0,0,0
3711,Admin,4,3,9,India,0,105,1,2,0,0,1,0.11225534786679603,0,0,0,1,0
3578,User,14,4,7,China,1,100,1,1,0,0,0,0.385186290154628,1,0,0,0,0
4683,Guest,17,1,4,China,1,49,4,2,0,0,1,0.6506016686779605,0,0,1,0,0
4131,User,3,2,5,India,1,63,1,1,0,0,1,0.9688142033580671,0,0,1,0,0
4238,User,18,1,6,USA,1,69,3,1,0,1,0,0.4726873636408009,1,0,1,1,0
4273,Guest,19,2,9,Russia,1,67,1,2,0,0,0,0.6924122460924058,1,0,0,0,0
3904,Guest,6,1,5,China,1,79,1,1,0,0,0,0.19535899732672313,0,0,0,0,0
1145,User,7,4,5,India,1,94,3,1,1,0,1,0.6236333707356633,1,1,0,0,0
1914,User,16,4,7,Russia,1,71,1,1,0,0,0,0.239054899907017,1,0,0,0,1
4747,User,12,3,2,Germany,1,53,4,1,0,0,0,0.19813405211574564,1,0,0,0,0
4040,User,23,1,3,USA,1,119,4,2,0,0,0,0.5092205616700667,0,0,1,0,0
2462,Guest,20,1,2,China,0,81,3,1,0,0,0,0.21166429743359993,0,0,0,0,0
3289,Guest,22,3,2,USA,0,36,4,1,0,0,1,0.721327527224228,0,0,0,1,0
1580,User,10,3,3,China,0,116,4,1,0,0,0,0.9373365909663379,0,0,0,0,1
3734,Admin,0,4,6,China,1,54,4,1,1,0,0,0.3936021023947349,1,0,0,1,0
2584,Guest,1,4,5,China,1,91,4,2,0,0,1,0.3224614034267267,0,0,0,0,1
1482,User,16,1,5,USA,0,62,4,1,0,0,1,0.1758848936027093,1,0,0,0,0
4179,User,4,4,2,Germany,1,56,1,1,0,0,0,0.3903964275874954,0,0,0,0,0
2249,User,5,4,2,India,1,27,3,1,0,0,0,0.5596340905320569,0,0,0,0,0
1672,Admin,23,1,1,India,1,119,2,1,0,0,0,0.3729694129930725,0,1,0,1,0
1630,User,6,3,3,Germany,1,34,3,1,0,0,0,0.6230762184988846,0,0,0,0,1
3708,User,20,1,7,Germany,1,74,3,1,0,0,0,0.6624234149532126,0,0,1,0,0
1661,User,14,0,5,China,1,75,3,1,0,0,0,0.09782956201474535,1,0,0,0,0
4503,User,18,1,7,China,1,115,1,2,0,0,0,0.6977827060096121,0,0,0,0,0
3852,User,15,0,9,India,1,34,3,2,0,0,1,0.9003175309116718,0,0,0,0,0
4726,Admin,12,1,6,China,1,41,3,1,0,1,1,0.026252148609508308,1,0,0,0,0
3466,User,4,0,2,China,1,52,1,1,0,0,0,0.5513522105988594,1,0,0,1,0
1987,Guest,2,0,1,Germany,1,36,4,1,0,0,0,0.6038743737535993,0,0,0,0,0
4526,Admin,2,1,1,USA,1,74,2,1,0,0,0,0.7098153350703653,0,0,0,0,0
4231,Admin,18,4,9,Russia,1,39,4,2,0,0,0,0.3857686637991171,0,0,0,0,0
2546,User,13,2,6,Russia,1,100,3,3,0,1,0,0.8187103168568544,0,0,0,0,0
1649,Guest,15,4,6,China,1,80,4,1,0,0,0,0.5398964662361845,0,0,1,0,0
1968,User,21,0,4,China,0,72,1,1,0,0,0,0.4089366015639,0,0,0,0,0
3637,User,16,1,2,Russia,1,36,2,1,0,0,0,0.7192566957365676,0,0,0,0,0
2100,User,3,1,3,Germany,1,63,4,1,0,0,0,0.9273755316052872,0,0,0,0,1
3556,User,12,1,3,Russia,1,39,3,1,0,0,0,0.8120016437774679,0,0,0,1,0
1440,Admin,7,1,8,Russia,1,116,2,1,0,0,0,0.9306647779883941,0,0,0,0,0
4325,User,18,2,6,Russia,1,20,3,1,0,0,0,0.26593476203020927,0,0,0,0,0
1920,User,4,3,7,China,1,119,4,1,0,0,0,0.11851297088670798,1,0,0,0,0
1769,User,1,0,9,China,0,83,4,1,0,0,0,0.5343495501588525,1,0,0,0,0
2343,User,14,2,1,Russia,1,109,3,1,0,0,0,0.044430424842008986,0,0,1,0,0
2826,User,1,4,2,China,1,56,2,2,0,1,0,0.6745897689212559,0,0,0,0,0
1262,User,10,3,9,Russia,1,70,2,2,0,1,0,0.24000152326555446,0,0,0,0,0
4668,User,12,3,5,Germany,1,10,2,3,1,0,0,0.45435008840812163,0,0,0,0,0
4729,User,22,1,4,China,1,18,4,1,0,0,0,0.6555618405393181,0,0,0,0,1
4906,User,9,2,1,USA,0,109,4,1,0,0,0,0.4830953033714662,0,0,0,0,0
2577,User,2,4,9,China,1,33,3,1,0,0,0,0.23606206056654622,0,0,1,0,0
4445,Guest,4,1,9,Germany,1,110,3,2,0,0,0,0.8803705199960897,1,0,0,1,0
3684,Guest,2,1,4,Germany,1,30,1,1,0,0,0,0.7645353210400474,0,0,0,0,0
4238,User,5,0,9,China,1,22,1,1,0,0,0,0.6010724935694522,0,0,0,0,0
4824,User,12,3,1,India,1,115,1,1,0,0,0,0.6985402636083992,1,0,0,0,0
3506,User,9,4,5,Russia,1,8,3,3,0,0,0,0.41532589762793903,0,0,0,0,0
1998,Guest,18,3,1,Russia,1,105,2,2,0,0,0,0.37589209641835664,0,1,0,1,1
4351,User,7,2,4,Germany,0,61,1,1,0,0,1,0.16011157572849788,1,0,0,1,0
1699,User,17,0,5,China,1,57,3,2,0,0,1,0.8035914874497382,0,0,0,0,0
3349,User,2,1,3,India,0,106,4,1,0,0,0,0.38104424518121416,1,0,0,0,0
4602,User,23,0,2,USA,1,29,2,1,0,0,0,0.6923239745010772,0,0,0,1,0
2603,Guest,23,1,6,Russia,1,51,1,2,0,0,0,0.2999419913209217,0,0,0,0,0
2241,Admin,16,0,3,India,1,56,4,1,0,0,0,0.7959892601266382,0,1,0,0,0
2125,User,7,1,1,Russia,1,97,2,1,1,1,0,0.10524341133290571,0,0,0,0,0
3601,Guest,9,3,5,China,1,38,2,2,0,0,0,0.6250141993350907,0,0,0,0,0
3335,User,1,3,2,Russia,1,20,4,1,0,0,0,0.80759471144147,1,0,1,0,0
2190,User,11,3,2,USA,1,105,1,3,0,0,0,0.6602502459865176,0,0,0,0,0
3668,User,22,3,4,China,0,98,1,1,0,0,0,0.6961158066751002,0,0,1,0,0
2005,Guest,5,0,4,Germany,1,91,4,1,0,0,0,0.525988955417744,1,0,0,0,0
1035,Admin,1,1,4,India,1,40,4,1,0,0,0,0.5590319971087657,0,0,0,1,0
1743,User,20,3,7,Russia,1,32,4,2,0,1,0,0.06589343886963506,0,0,0,0,0
2764,User,22,0,1,China,1,69,3,1,0,0,0,0.2508031470055788,0,0,0,1,0
1352,User,23,1,8,China,1,76,2,1,0,0,0,0.7219287467036839,0,0,1,0,0
4747,User,2,0,9,Russia,0,57,1,1,0,0,0,0.9454214220576649,0,0,0,0,0
2922,User,16,3,6,Germany,1,46,1,2,0,0,1,0.5417809575929401,0,0,0,0,0
1072,User,6,2,4,Russia,1,83,4,1,0,0,0,0.7255913322577284,0,0,1,0,0
3695,Guest,20,0,6,Germany,1,102,2,1,0,0,0,0.6835798706143285,0,0,0,1,0
2376,User,4,3,7,Russia,1,23,4,1,0,0,0,0.9993843210661949,0,0,0,0,0
2914,User,22,4,6,China,0,48,2,1,0,0,0,0.7950044390185197,0,0,0,1,0
2093,User,0,1,1,USA,1,34,4,1,0,0,1,0.627647333785172,0,0,0,0,0
3472,User,7,3,5,USA,1,78,4,1,0,0,0,0.11515931571345961,0,0,0,0,0
4046,Guest,11,4,8,China,1,48,2,2,0,0,0,0.362662005996614,0,0,1,0,0
1707,User,13,0,8,USA,1,31,1,1,0,0,0,0.2506989555408894,0,0,0,0,0
2804,User,15,0,9,Germany,1,88,1,1,0,0,0,0.853675633248466,1,0,0,0,1
3608,User,9,4,4,China,1,93,3,1,0,0,0,0.4461730139295992,1,0,0,0,0
3875,User,14,4,6,Germany,1,77,2,3,0,0,0,0.5352996669530106,0,0,0,0,0
4713,User,20,1,7,China,1,108,1,1,0,0,0,0.9648232996893881,0,0,0,0,0
1955,User,23,0,5,Germany,0,38,1,2,0,0,0,0.836683801650467,1,0,0,0,0
3564,User,14,4,8,Germany,1,89,2,2,0,0,0,0.7898202602401063,1,0,0,0,0
3475,User,9,2,3,USA,1,28,1,1,0,0,0,0.14221965442839724,0,0,0,0,0
4610,User,20,2,8,China,1,60,2,1,0,0,0,0.022768422336719385,0,0,0,1,0
1159,User,6,4,5,Russia,0,11,1,1,0,0,0,0.125548355858763,0,0,1,0,0
3196,Guest,2,1,1,USA,1,72,4,2,0,0,0,0.7402833306143588,0,0,0,0,0
3823,User,1,0,6,Germany,0,55,2,2,0,0,0,0.41071779776007844,0,1,0,0,0
4301,User,5,2,2,Germany,1,12,2,2,0,0,0,0.1174695863791434,0,0,1,0,0
2735,User,20,4,7,Russia,0,60,1,1,0,1,0,0.7390195035537647,0,1,0,0,0
2585,User,8,4,9,Russia,1,81,2,1,0,0,0,0.1945840328338102,0,0,0,0,0
1066,User,9,3,3,Germany,1,62,3,1,0,0,1,0.5890433096512144,0,0,0,0,1
4061,Guest,3,4,4,Russia,1,89,3,1,1,1,0,0.7415428207858039,0,0,0,0,0
4883,User,2,1,4,India,0,103,2,1,0,0,0,0.6080606248455004,0,0,0,0,0
3428,Guest,8,2,4,USA,0,73,3,1,0,0,0,0.9936365408395262,0,0,0,0,0
1057,User,23,3,3,China,1,12,1,1,0,0,0,0.43416272056357597,0,0,1,1,1
4330,User,21,2,5,Russia,1,70,1,1,0,0,0,0.31180508760996284,0,0,0,0,0
1341,Guest,16,2,9,Russia,1,28,2,1,0,0,0,0.20119668009991842,0,0,1,1,0
4909,User,13,1,8,India,1,46,1,2,0,0,1,0.5037796311756175,0,0,0,0,0
2153,Guest,9,4,2,China,1,58,1,1,0,0,0,0.8524799402513696,1,0,0,1,0
3774,User,12,1,9,India,1,20,3,2,0,0,0,0.9469151899289169,0,0,0,0,0
2195,Guest,11,4,2,China,1,8,1,1,0,0,0,0.9720548729392211,0,0,0,0,0
3817,User,0,3,7,USA,1,63,1,1,0,0,0,0.5313783384763144,0,0,1,0,0
3661,User,21,1,5,Russia,1,98,3,1,0,0,0,0.6052603455461887,0,0,1,0,0
2232,User,18,1,7,USA,1,50,4,1,0,0,0,0.5815397646821692,0,0,0,1,0
4874,User,18,0,5,China,1,98,2,1,0,0,0,0.465972395351964,0,0,0,0,0
3401,Admin,5,1,6,Russia,1,103,2,2,0,0,0,0.15223981431673783,0,0,0,0,0
2494,User,12,0,8,India,1,110,4,1,0,0,0,0.06545868676558042,0,0,0,0,0
2821,User,18,4,1,Germany,0,17,3,1,0,0,0,0.43663789569762335,0,0,0,0,1
1115,User,12,4,1,India,1,41,3,1,0,0,0,0.1861676952776683,0,0,0,0,0
4335,User,21,4,5,Germany,1,58,1,1,0,0,0,0.8866517450816592,1,0,0,0,0
1661,User,20,0,1,India,1,53,1,1,0,0,0,0.7616999448659605,1,0,0,0,0
4883,User,3,4,3,China,1,117,2,1,0,0,0,0.6184067039775916,1,0,0,0,0
2465,User,23,2,9,USA,1,79,2,1,0,1,0,0.047411975094178826,1,0,0,0,0
4619,User,1,1,7,Germany,1,62,3,1,0,0,0,0.6222454141733581,0,0,0,0,0
3500,Admin,14,0,6,China,1,23,1,1,0,0,0,0.6210691987210546,0,0,0,0,0
2868,User,11,4,8,USA,1,22,3,1,0,0,1,0.439211257728802,0,0,0,0,0
4548,Guest,6,2,8,USA,1,64,4,1,0,0,0,0.6577529908820342,0,0,0,1,0
3334,Guest,19,1,6,Russia,1,21,2,1,0,0,0,0.8579145309982186,0,0,0,1,0
4374,User,17,1,4,Russia,1,15,2,2,0,0,0,0.7579868538980747,0,0,0,0,0
2016,User,22,4,4,Russia,1,19,3,1,0,0,0,0.47343420291927785,0,0,0,0,0
1310,User,12,2,4,Germany,1,76,1,1,0,0,0,0.2622844983394411,1,0,0,1,0
1207,User,16,0,6,Germany,1,112,1,1,0,0,0,0.4778372964642149,0,0,0,0,0
3665,User,3,4,1,USA,1,97,4,2,0,0,0,0.9459708360123259,0,0,1,1,0
3493,User,13,1,2,Germany,0,21,4,3,0,0,0,0.819986559006329,0,0,0,0,0
3717,User,19,1,6,USA,0,94,4,1,0,0,1,0.027039689751496288,1,0,0,1,0
1632,Admin,12,1,1,China,1,9,3,1,0,0,1,0.7829632510107755,1,0,1,0,0
3102,User,2,4,9,India,1,65,2,1,1,0,0,0.1705576379117757,0,0,0,0,0
3959,Guest,17,3,6,USA,1,8,3,1,0,0,0,0.5711113330377712,0,0,1,0,0
4083,User,13,3,7,USA,1,60,3,1,0,0,0,0.8065175377799603,0,0,0,0,0
1656,Guest,14,3,1,China,0,92,1,1,0,0,0,0.5612884229581993,0,0,1,0,0
2423,Guest,2,2,8,Russia,1,79,4,1,0,1,0,0.40386072602124456,0,0,0,0,0
2931,User,0,4,5,Russia,1,98,2,1,0,0,1,0.3212676367798448,0,0,0,0,1
4719,User,23,1,5,Russia,1,108,4,2,0,0,0,0.3051002405891353,0,0,0,1,0
4027,User,16,2,6,USA,1,52,4,1,0,0,0,0.8374275044430259,0,0,0,0,0
3562,Guest,2,3,7,USA,1,52,4,1,0,0,0,0.8250508979996075,1,0,0,0,0
2679,Guest,13,0,7,Germany,1,39,2,1,0,0,0,0.8233766483069195,0,0,0,0,0
4613,User,2,2,5,Germany,1,112,1,3,0,0,0,0.28272901238305503,0,1,0,0,0
1236,User,12,2,1,India,0,113,2,1,0,0,0,0.7989177712157737,0,0,0,0,0
4350,User,14,4,9,India,1,37,2,1,0,0,0,0.03663484157926644,0,1,0,0,0
1347,User,17,2,6,Germany,1,104,1,2,0,0,1,0.20645626201468747,0,0,0,0,0
3674,User,13,4,9,USA,1,25,2,1,0,0,0,0.5145029892716575,1,0,1,0,0
4175,Guest,20,0,4,China,1,106,2,1,1,0,0,0.40674616259856244,0,1,1,0,0
1629,User,2,1,2,Germany,1,9,3,1,0,0,0,0.111888256843791,0,0,0,0,0
2540,User,18,1,3,USA,1,68,2,2,0,0,0,0.04172045985839212,0,0,0,0,0
3003,User,7,3,4,Germany,1,73,3,3,0,0,0,0.6111711361839096,0,0,0,0,0
4943,User,3,3,8,Russia,1,25,3,2,0,0,1,0.31348128381143303,0,0,0,0,0
2271,User,3,0,3,Germany,1,93,3,3,0,0,0,0.01596173026166825,0,1,0,1,0
1363,User,18,1,8,Russia,1,78,4,1,0,0,0,0.4308946302573806,0,0,1,1,0
3368,Guest,10,3,6,USA,1,87,1,3,0,0,0,0.30676711614008056,0,0,0,0,0
4704,Guest,0,2,4,Russia,1,36,4,1,0,0,1,0.5766073499221033,0,1,0,0,0
1285,User,7,4,7,Germany,1,22,1,3,0,0,0,0.9298139601240443,1,0,0,0,0
1148,Guest,14,3,5,Russia,1,62,2,1,0,0,0,0.30786633608663816,1,0,0,0,0
2107,User,0,0,5,China,1,102,3,2,0,0,0,0.997136518284381,0,1,0,0,0
3453,User,6,1,9,Russia,1,116,4,1,0,1,0,0.08604484731851536,0,0,1,0,0
4025,Admin,20,0,3,Russia,1,83,2,1,0,0,0,0.08827816340042816,0,0,0,0,0
1455,User,19,4,4,India,1,28,4,1,0,0,1,0.7129599360045068,0,0,1,0,0
2766,Guest,19,4,5,China,0,9,2,1,0,0,0,0.7486318102032227,0,0,0,0,0
1799,User,23,0,1,USA,1,57,4,1,0,1,0,0.4228711953395182,0,0,0,1,0
2184,User,10,3,7,Russia,1,100,2,3,0,0,0,0.2860475966177689,0,0,0,0,0
2012,User,13,3,8,China,0,77,2,1,0,0,0,0.7940020723932937,0,0,0,1,0
3831,User,21,1,6,USA,1,59,4,3,0,0,0,0.9562389447097354,0,0,0,1,0
3507,Admin,15,1,9,China,1,9,2,3,0,0,0,0.9899018933012446,0,0,0,1,0
4621,User,13,2,3,India,1,73,3,1,0,0,0,0.6344540801861044,0,0,0,1,0
2523,User,11,2,2,USA,1,45,3,1,0,0,0,0.7401147319504457,0,0,1,0,0
3785,User,16,1,5,USA,1,109,3,1,0,0,0,0.8222465950492575,0,0,0,0,0
3556,Guest,13,2,9,Russia,1,102,3,1,0,0,0,0.7988698177595481,0,0,0,0,0
4725,User,9,0,1,Germany,1,11,1,1,0,0,0,0.9933923028165589,0,0,0,0,0
4875,User,23,3,1,USA,1,94,4,1,0,0,0,0.8104318522440563,0,0,0,0,0
1480,User,13,2,3,USA,1,5,3,1,0,0,0,0.6625724292897357,0,0,0,0,0
2686,User,17,2,3,India,1,56,3,1,0,1,0,0.3762159396669912,0,0,0,1,0
3161,User,21,0,5,India,1,102,3,1,0,0,0,0.5979866065163444,0,0,0,0,0
3796,Admin,8,4,4,India,1,30,1,1,0,0,0,0.8803594504907357,0,0,0,0,0
2601,Guest,16,1,6,Russia,1,100,4,2,0,1,0,0.3054800629089084,0,0,0,1,0
3408,User,5,0,8,USA,1,67,2,1,0,0,0,0.030652554972682378,0,0,0,0,1
1340,Guest,7,4,8,India,1,16,1,1,0,0,0,0.3271822078145139,0,0,0,0,0
3817,Guest,12,0,4,India,1,74,3,1,0,0,1,0.9602300589707152,0,0,0,1,1
3010,User,17,3,1,China,0,88,3,2,0,0,0,0.7940675712316193,0,0,1,0,0
3808,User,4,0,7,China,0,23,1,1,0,0,0,0.18713988070566445,0,1,0,0,0
4016,User,5,0,6,India,1,84,4,1,0,0,0,0.012000975906958145,0,0,1,0,0
3496,Guest,20,3,5,Russia,1,8,4,1,0,0,0,0.6691194148861663,0,0,0,0,0
2866,Guest,18,1,4,Germany,0,100,2,3,0,0,0,0.579008723839856,0,0,1,0,0
1834,User,3,4,6,China,1,86,1,3,0,0,0,0.08298198092546216,0,0,0,0,0
2203,User,6,2,8,China,1,9,4,1,0,1,0,0.9659964264356341,0,0,0,0,0
2725,User,3,1,6,USA,1,58,1,2,0,0,0,0.6177932040718216,1,0,0,0,0
4478,Guest,10,0,3,USA,1,118,4,1,0,0,0,0.6515209809402319,1,0,0,0,0
2689,Guest,11,2,9,India,1,74,4,1,0,0,0,0.8535977948894975,0,0,0,0,0
4267,User,13,3,3,USA,1,61,3,1,0,0,1,0.33706326864298575,0,0,0,0,0
4537,User,12,1,4,USA,1,82,4,1,0,0,0,0.5582529848675587,0,0,0,0,0
1310,User,9,4,5,Germany,1,56,4,2,0,0,0,0.5761883270601778,0,0,0,0,0
1261,User,17,1,2,Russia,1,117,1,3,0,0,0,0.9673555573275167,0,0,0,0,0
2442,Guest,15,1,2,India,1,22,4,1,0,1,0,0.1314864995345454,1,0,1,1,0
1405,User,4,2,6,Germany,1,68,4,1,0,0,0,0.758913072035747,0,0,0,1,0
3190,Admin,7,3,2,India,1,14,1,1,0,0,0,0.5751512085387495,0,0,0,0,0
1341,User,13,3,1,Russia,1,27,4,1,0,0,0,0.8453790319656058,0,0,0,0,0
2339,Guest,4,1,8,India,1,119,1,3,0,0,0,0.8319517295306085,0,0,0,0,0
4172,User,23,3,1,USA,1,86,1,2,0,0,1,0.012030301643037644,0,0,0,0,0
1243,User,7,2,6,Russia,1,72,1,1,0,0,0,0.2564546737559992,0,0,0,0,1
1489,User,5,2,1,Germany,1,56,1,1,0,0,0,0.1808173429017712,0,0,0,1,0
1011,Guest,15,4,8,Germany,1,100,3,2,0,0,0,0.46171064780985704,0,0,0,1,0
4310,Guest,3,3,5,China,1,51,3,1,0,0,0,0.9052874619538376,0,0,0,0,0
1560,User,11,4,3,Germany,1,74,3,3,0,0,0,0.005006056676262527,0,0,0,0,0
1041,Admin,10,0,5,China,1,30,3,1,0,0,0,0.48819197575698914,0,0,0,0,0
3725,Admin,2,2,1,USA,1,74,1,1,0,0,0,0.8847934352143603,0,0,0,1,0
1593,User,11,1,1,Germany,0,103,1,1,0,0,0,0.9262124360268502,0,0,0,0,0
2452,User,4,2,4,Russia,1,109,1,1,0,0,0,0.6572986033042896,0,0,0,1,0
2826,Guest,5,0,9,China,0,47,1,1,0,0,0,0.8297522976453218,0,0,0,1,0
4229,User,18,1,9,Germany,1,73,3,1,0,1,0,0.32406819418493826,0,1,0,0,0
4287,Guest,17,3,1,USA,1,67,4,2,0,0,0,0.28595946988698506,0,1,0,0,0
2693,User,15,3,3,Russia,1,82,3,1,0,0,0,0.04911964711617223,1,0,0,0,0
4533,User,22,2,4,Russia,1,70,1,1,0,0,0,0.5032026230667869,0,0,0,0,0
1133,User,10,1,2,USA,1,119,1,2,0,0,1,0.4558320125195102,0,0,0,0,0
4138,User,4,1,7,Germany,1,108,4,2,0,1,0,0.3719154906867407,0,0,0,0,0
4919,User,8,4,3,India,1,67,1,1,0,0,0,0.11333409917213622,0,0,0,0,0
4078,User,2,0,1,Germany,0,17,4,2,0,0,0,0.23076315882424614,0,0,0,0,0
1947,Admin,7,3,1,China,1,55,1,3,0,0,0,0.2036756158238714,0,0,0,0,1
4597,User,5,2,3,China,0,9,4,1,0,0,0,0.943968402237511,0,1,0,0,0
1072,User,3,1,6,Germany,0,51,2,1,0,0,0,0.9664603373291147,0,0,0,0,0
1398,Guest,11,3,4,China,0,40,2,1,0,0,1,0.00342160485901033,0,0,0,0,0
2428,User,11,2,1,India,1,40,2,1,0,0,0,0.1705479009084907,1,0,0,0,0
4746,Guest,20,3,7,India,1,54,2,1,0,0,0,0.8887808002374523,0,0,0,1,0
3625,User,15,2,2,Russia,1,60,1,1,0,0,0,0.03834008466514405,0,0,0,0,0
3906,User,9,3,5,China,1,23,1,3,0,0,0,0.9434515125902656,0,0,0,0,0
1129,User,21,4,8,Germany,1,24,1,1,0,0,1,0.38006465438120374,0,0,1,0,1
3978,Guest,13,0,7,Russia,1,26,2,1,0,0,0,0.5386857625703454,0,0,0,0,0
4537,User,12,3,8,India,1,35,4,2,0,1,0,0.7638196211609599,0,0,0,0,0
4277,User,8,0,6,Russia,1,109,4,1,0,0,0,0.24390509098915913,0,1,0,0,0
2811,User,6,3,7,USA,1,115,2,1,0,0,0,0.10067400783048852,0,0,0,0,0
3001,User,11,1,9,China,0,66,1,1,0,0,0,0.8099481997721392,1,0,0,0,0
4839,User,4,4,6,Germany,1,48,2,1,0,0,1,0.9846264128356869,0,0,0,0,0
1265,Admin,17,4,9,India,1,72,3,3,0,0,1,0.6587780189333631,0,0,0,0,1
2560,Admin,3,0,2,Russia,1,71,4,1,0,0,1,0.8252243104515354,0,1,0,0,0
